C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,x
0.004489207253764418,4.982953976862275e-07,0.013261272627762319,0.00013150383117908275,6.263125736365589e-13,1.640659173159767e-18,0.0008947545096804855,0.008141592182833347,0.000273292228801111,2.70998787983218e-16,0.46199999999999997
0.003953616058936428,3.45289927790315e-07,0.012198879434214863,0.00010190431951982795,3.576150271521821e-13,8.177286300437996e-19,0.0007385978655276819,0.006998063137968064,0.00021627391771829557,1.4230071192875664e-16,0.46399999999999997
0.0034600493037990647,2.3775180172390132e-07,0.011179050368408975,7.84683443457411e-05,2.029026907154395e-13,4.049687039842883e-19,0.0006058678483497856,0.005979706207524961,0.0001700597465969784,7.425018997143732e-17,0.46599999999999997
0.003009029604585297,1.6266901340899638e-07,0.010203394365385367,6.00400592007112e-05,1.1439486479151237e-13,1.9927606877358644e-19,0.0004938641227790805,0.005079308593479675,0.00013286770180576736,3.849799404671172e-17,0.46799999999999997
0.0026002879678301565,1.1059241358578517e-07,0.00927359656337799,4.564884680829441e-05,6.408718745238987e-14,9.74339383780604e-20,0.00040002909112261557,0.004288863754628951,0.00010314729280074743,1.9834805820769103e-17,0.47
0.0022328653752372867,7.471087736410027e-08,0.008391304693179606,3.4487223384721186e-05,3.5676411332055254e-14,4.733548084968338e-20,0.0003219776378369181,0.0035998441505353707,7.956402774224489e-05,1.0154684408467453e-17,0.472
0.0019052227636203645,5.0150926671601935e-08,0.0075580184994413595,2.5889536466222616e-05,1.9734935375262293e-14,2.2849923666864013e-20,0.00025751705213580335,0.0030034508415577852,6.09812330509886e-05,5.165981645126374e-18,0.474
0.0016153541556757946,3.3451026674807665e-08,0.0067749887882296075,1.931194790756726e-05,1.0847613453291331e-14,1.0959838088801313e-20,0.00020465815449286891,0.002490834839076911,4.644042210070709e-05,2.61147926176823e-18,0.476
0.0013608983075193842,2.217043141976267e-08,0.006043131425315137,1.431403226409069e-05,5.92483159327987e-15,5.2232997190380136e-21,0.00016161883583777972,0.0020532869852212176,3.514120346745585e-05,1.3117979905861429e-18,0.478
0.0011392449838648264,1.4600642656589417e-08,0.005362960153856078,1.0542182519757839e-05,3.215588946758059e-15,2.473473027443432e-21,0.00012682130643270806,0.0016823948798347968,2.6421509018394705e-05,6.547769451144842e-19,0.48
0.000947632791296703,9.554367713826958e-09,0.004734540574336852,7.71490150413811e-06,1.7341519942646089e-15,1.1638334462866782e-21,9.888435924890078e-05,0.0013701669003479693,1.9738726100273935e-05,3.2476201982383054e-19,0.482
0.0007832363389295114,6.212453894018805e-09,0.004157466140650067,5.609968040804522e-06,9.292987109383857e-16,5.441215308608687e-22,7.66118963588426e-05,0.0011091246355322368,1.4652142668594415e-05,1.6005967830773909e-19,0.484
0.0006432413060567094,4.013791597163097e-09,0.003630855665115624,4.0534002876706535e-06,4.948396557160438e-16,2.5276818543422266e-22,5.897886296499235e-05,0.000892366055523453,1.080696318822541e-05,7.838679875500547e-20,0.486
0.0005249067398096625,2.5767726778542603e-09,0.003153370662773905,2.9100924023188834e-06,2.6182680364781046e-16,1.1667299109406104e-22,4.511559796440187e-05,0.0007136024652871846,7.920028070223968e-06,3.8145880851229484e-20,0.488
0.0004256145543124391,1.643714303438147e-09,0.0027232499494809007,2.0759716405697577e-06,1.3765869065035462e-16,5.351058193560131e-23,3.429145655207685e-05,0.0005671727498081578,5.767270013926812e-06,1.8445717810110723e-20,0.49
0.0003429067386359316,1.0418491717449632e-09,0.0023383582640639014,1.4715081435909988e-06,7.191716827023577e-17,2.4385431052041335e-23,2.5898401302689333e-05,0.00044803864175549157,4.172865282964761e-06,8.86311008443994e-21,0.492
0.0002745111959991746,6.561619709673872e-10,0.0019962453152586063,1.036405916539721e-06,3.733364924699227e-17,1.1041869749313635e-23,1.943510303483646e-05,0.00035176475968180744,2.999984140292381e-06,4.231739150544234e-21,0.494
0.00021835743156101338,4.1062406561948615e-10,0.0016942115436981674,7.253080083570937e-07,1.925780331819501e-17,4.967938633558606e-24,1.4491948692122753e-05,0.0002744870152991609,2.143009364091221e-06,2.0076745053150426e-21,0.496
0.00017258348808205776,2.5533148318305145e-10,0.0014293770072508398,5.043591635668121e-07,9.870769814380287e-18,2.2209114573461466e-24,1.073722528443279e-05,0.00021287271203250874,1.5210717272411286e-06,9.464744767840444e-22,0.498
0.00013553561011491705,1.5775767421043743e-10,0.0011987501033501487,3.4848312138423373e-07,5.027277076432364e-18,9.865240691746848e-25,7.90463936826269e-06,0.00016407529282400248,1.0727433588828824e-06,4.43368904485853e-22,0.5
0.00010576211393862948,9.685060691593676e-11,0.0009992932874628635,2.3924758070752957e-07,2.544202639779903e-18,4.354171660894837e-25,5.7822416227772695e-06,0.0001256862788340186,7.517310525739833e-07,2.0637724976718991e-22,0.502
8.200286961788538e-05,5.907986901771036e-11,0.0008279834835897193,1.6320631767652863e-07,1.2794025940881405e-18,1.9095227522785663e-25,4.202755450926351e-06,9.568650341169275e-05,5.23419214913903e-07,9.545490158272417e-23,0.504
6.317568102056613e-05,3.5809780460324666e-11,0.0006818654637557265,1.1062407493860344e-07,6.392915872108238e-19,8.320810153212275e-26,3.035255858560824e-06,7.239831314097244e-05,3.621240327896448e-07,4.387064715323321e-23,0.506
4.83606961486938e-05,2.156693409188231e-11,0.0005580970568034168,7.45049826664501e-08,3.1741436747446486e-19,3.602700889706085e-26,2.1781081380704465e-06,5.4439999726607466e-05,2.4893476375115677e-07,2.0034975778348036e-23,0.508
3.678380875610023e-05,1.2906232027914911e-11,0.00045398559743393377,4.985901577496902e-08,1.5659922449925696e-19,1.5499388981317678e-26,1.5530527433367797e-06,4.068335706829729e-05,1.7003341102590532e-07,9.091638704052893e-24,0.51
2.779983566710335e-05,7.67422524324246e-12,0.00036701551752581197,3.315313232579251e-08,7.67693183449222e-20,6.6257687113618e-27,1.1003107048710998e-06,3.0214935918086316e-05,1.1539938643449824e-07,4.0995263775066395e-24,0.512
2.0876082624823604e-05,4.5341237000470275e-12,0.0002948673950553808,2.190421563107967e-08,3.739559430448593e-20,2.8148890736725955e-27,7.745805753001795e-07,2.230129829060599e-05,7.782036214863126e-08,1.8368047090474805e-24,0.514
1.55767524214466e-05,2.661801651065653e-12,0.0002354291014589541,1.437980283695796e-08,1.8100372358436256e-20,1.1895691823196937e-27,5.418009850585883e-07,1.6358355810497763e-05,5.214390004712244e-08,8.1776720384000145e-25,0.516
1.1548507561779088e-05,1.5526776155630034e-12,0.00018679992341972686,9.379940337602659e-09,8.705396161755179e-21,5.027630374805801e-28,3.7656046807332704e-07,1.1924708063295633e-05,3.471636845896373e-08,3.617707367875179e-25,0.518
8.507378657539064e-06,8.999325502054801e-13,0.00014728868338772898,6.079515789278174e-09,4.160285991456504e-21,2.191202994596902e-28,2.6004664204565507e-07,8.638774346989188e-06,2.2966011756451504e-08,1.590280969996679e-25,0.52
6.22711017580808e-06,5.18276481542354e-13,0.00011540695291257118,3.91525039815831e-09,1.9755640498038e-21,1.142136031934209e-28,1.7843877339792946e-07,6.219429301678696e-06,1.509584374527241e-08,6.94625343477577e-26,0.522
4.528956655629e-06,2.965758184509767e-13,8.985845555962689e-05,2.5053684961762525e-09,9.321632934396486e-22,1.0391418168745886e-28,1.2166020489148274e-07,4.449803396140941e-06,9.859382513920414e-09,3.014833852084133e-26,0.524
3.2728835875545867e-06,1.686290925008167e-13,6.952570505174832e-05,1.5929608174473301e-09,4.3704435699333945e-22,1.7953801454474766e-28,8.241933184820835e-08,3.163886742746407e-06,6.39826989750435e-09,1.300204927366983e-26,0.526
2.3500856491020515e-06,9.526900844213817e-14,5.345483312423634e-05,1.0063751203445842e-09,2.0360637140914234e-22,4.0080288820974003e-28,5.547927493720632e-08,2.235573060095539e-06,4.125683525951044e-09,5.57180073259718e-27,0.528
1.6767083461756841e-06,5.3480200133483354e-14,4.0839443700950154e-05,6.317364296607304e-10,9.425170970935313e-23,9.411125481619981e-28,3.710680191868803e-08,1.5697942371517508e-06,2.6433202392347303e-09,2.3725445454393516e-27,0.53
1.1886446389242375e-06,2.983022361391468e-14,3.100419743283595e-05,3.940334649651663e-10,4.335296866308584e-23,2.2180694705829194e-27,2.4660238269562578e-08,1.0954200360435923e-06,1.682767698317474e-09,1.0038478638927961e-27,0.532
8.372732093294065e-07,1.6532631298723225e-14,2.3388693655052628e-05,2.442032177185907e-10,1.9814352852234856e-23,5.2033488853267185e-27,1.6284031884230262e-08,7.596279707046447e-07,1.064434807772721e-09,4.2204217254781365e-28,0.534
5.860072413736398e-07,9.104358017678289e-15,1.753208364382484e-05,1.503802090429551e-10,8.998541223118968e-24,1.213219574099838e-26,1.0684335086682745e-08,5.234820911783788e-07,6.690128878964899e-10,1.7631040256871286e-28,0.536
4.075298091419834e-07,4.981710059088429e-15,1.3058725814032866e-05,9.20133748370233e-11,4.060646878500234e-24,2.8108530883839166e-26,6.965525566960305e-09,3.584938255632488e-07,4.1780190486081683e-10,7.318698847645369e-29,0.538
2.8160241531153147e-07,2.7085025320427384e-15,9.665084312498054e-06,5.594124927956052e-11,1.8207443400357246e-24,6.470846478897137e-26,4.512124512930562e-09,2.439713998619554e-07,2.5925483383444553e-10,3.018723902375061e-29,0.54
1.9334544859793136e-07,1.4631930687247658e-15,7.107979657607854e-06,3.3793583224189554e-11,8.112096088246748e-25,1.4801481536243804e-25,2.9042167096873825e-09,1.6499546768202341e-07,1.5984675522192058e-10,1.237217963403498e-29,0.542
1.3190221953823275e-07,7.854083867602549e-16,5.194224475845004e-06,2.028416663730148e-11,3.591263949155046e-25,3.364107777302292e-25,1.857366861774805e-09,1.1088670916527015e-07,9.792674120713687e-11,5.038509530675018e-30,0.544
8.941097232191152e-08,4.189004906087106e-16,3.7716186265826134e-06,1.2097646899958875e-11,1.5797611984880215e-25,7.597227781342588e-25,1.1802854889151204e-09,7.405594623213777e-08,5.961002379658906e-11,2.0388756499124502e-30,0.546
6.022129469814756e-08,2.219972372814785e-16,2.721234859482642e-06,7.1691128513848865e-12,6.905024088224758e-26,1.7047508385562973e-24,7.452416541079722e-10,4.91486916312044e-08,3.605436104192898e-11,8.198075825948512e-31,0.548
4.030230714368327e-08,1.168975940908537e-16,1.950896817566448e-06,4.221343365995377e-12,2.998944022051585e-26,3.800906563733776e-24,4.675497537358232e-10,3.2414120609714525e-08,2.1667900211950906e-11,3.2754080736350086e-31,0.55
2.6799721023362256e-08,6.116244234322491e-17,1.3897335783145561e-06,2.4697708878351887e-12,1.2941979281086502e-26,8.420424572386158e-24,2.9146015011434086e-10,2.124347204295402e-08,1.2938870483163634e-11,1.30032212918778e-31,0.552
1.7707252401860553e-08,3.179693467356401e-17,9.836868124538017e-07,1.4357649865276987e-12,5.549604067051469e-27,1.8535371783629908e-23,1.8053073921826834e-10,1.3835169597718289e-08,7.677086248894153e-12,5.129420617020729e-32,0.554
1.1624990818604493e-08,1.642505483822915e-17,6.918458968066095e-07,8.293364102894993e-13,2.364569278574617e-27,4.0540502595988855e-23,1.1110759511764e-10,8.95385396516865e-09,4.526025423969026e-12,2.010561057225221e-32,0.556
7.583236351439477e-09,8.430425473212838e-18,4.834909821356864e-07,4.759910346138813e-13,1.00108422865501e-27,8.810437419900311e-23,6.794491091791702e-11,5.758387641634004e-09,2.651295128977964e-12,7.83064600565823e-33,0.558
4.91515361795331e-09,4.299453015360824e-18,3.357323747872213e-07,2.714485104538711e-13,4.211313042692002e-28,1.9025072846283337e-22,4.1284849720431836e-11,3.68006962081432e-09,1.5431909722003337e-12,3.0304635990231694e-33,0.56
3.1654840332251496e-09,2.178702490345834e-18,2.3164520863189398e-07,1.5381432666702321e-13,1.7603238018937535e-28,4.0820253858377977e-22,2.492556789499409e-11,2.337084054518552e-09,8.924867749293485e-13,1.1653368913308905e-33,0.562
2.025646624266935e-09,1.0969924134770802e-18,1.5881011468868794e-07,8.660176385337744e-14,7.311315630776998e-29,8.702531209406478e-22,1.4952712636839732e-11,1.4748733783950017e-09,5.128666036845108e-13,4.452712503399259e-34,0.5640000000000001
1.2879759870489009e-09,5.488204127409962e-19,1.0818256543343427e-07,4.844816116583567e-14,3.0173539010937073e-29,1.843469654182807e-21,8.912826994151012e-12,9.249030852026848e-10,2.9283809033480304e-13,1.6905512817148155e-34,0.5660000000000001
8.137150911658316e-10,2.7282099856486004e-19,7.322514875916595e-08,2.6930750750173282e-14,1.2373271168805067e-29,3.880135676492549e-21,5.278755224756893e-12,5.763652902355477e-10,1.6613886047812901e-13,6.377674943916567e-35,0.5680000000000001
5.108077720345113e-10,1.3475540983372848e-19,4.9247790995659255e-08,1.4874425992816076e-14,5.041620977644207e-30,8.114809817799577e-21,3.106476873933669e-12,3.569098648026288e-10,9.365595658294964e-14,2.3907081137672704e-35,0.5700000000000001
3.186127442149337e-10,6.613562684255812e-20,3.291064766708971e-08,8.163051837808514e-15,2.0411882590221067e-30,1.686282354202918e-20,1.8164576363032409e-12,2.196228378174294e-10,5.24590106752857e-14,8.904728567838135e-36,0.5720000000000001
1.9746462722394284e-10,3.2251176661157014e-20,2.185289586290551e-08,4.451285709849825e-15,8.211508865828913e-31,3.4817914960712414e-20,1.0553656787071152e-12,1.3429311904281888e-10,2.919613097464871e-14,3.295676592451295e-36,0.5740000000000001
1.2160067769866388e-10,1.562703036579464e-20,1.4417972710446108e-08,2.4117870438231957e-15,3.282386667222402e-31,7.143248198475791e-20,6.092579429501583e-13,8.15993059529e-11,1.6145482410631502e-14,1.2119873301596444e-36,0.5760000000000001
7.440518476859939e-11,7.523642108524571e-21,9.451958564380194e-09,1.2984134621280739e-15,1.3037166756173623e-31,1.456160465149438e-19,3.4947810370643644e-13,4.9269115436638105e-11,8.871504225277481e-15,4.42874818144875e-37,0.5780000000000001
4.523670061456521e-11,3.599155094259912e-21,6.156893224047686e-09,6.945565658638853e-16,5.145211715134491e-32,2.9494649968313584e-19,1.9918621351535127e-13,2.9560912814468703e-11,4.843552560917451e-15,1.608026259882417e-37,0.5800000000000001
2.7327453343261027e-11,1.710778317071883e-21,3.984955314513344e-09,3.691669280873872e-16,2.0176678477486483e-32,5.936053036312703e-19,1.1280260091042136e-13,1.7624422455463455e-11,2.6275517935740155e-15,5.801420704450538e-38,0.5820000000000001
1.6403175010756137e-11,8.079930746304276e-22,2.5627553491762564e-09,1.9496583095684982e-16,7.861806328253778e-33,1.1870603907643205e-18,6.347452812835308e-14,1.0441554334714792e-11,1.416312438657358e-15,2.0797182066306787e-38,0.5840000000000001
9.78311576327049e-12,3.7917722991313547e-22,1.6376178224692772e-09,1.0230921903085895e-16,3.0438349958608473e-33,2.3586764483652122e-18,3.5489540542824424e-14,6.1470658431008165e-12,7.585555120269491e-16,7.408040967592771e-39,0.5860000000000001
